Order_ID,Customer_Id,Order_Date,Product,Product_Category,Sales
ORD41656,93347,7/30/2018,Running Shoes,Fashion,224
ORD41657,68542,4/3/2018,Formal Shoes,Fashion,213
ORD41658,73627,10/26/2018,Sneakers,Fashion,62
ORD41659,71820,9/30/2018,Titak watch,Fashion,228
ORD41660,83605,5/8/2018,Fossil Watch,Fashion,159
ORD41661,62985,5/22/2018,T - Shirts,Fashion,248
ORD41662,73075,11/4/2018,Shirts,Fashion,196
ORD41663,68905,9/12/2018,Jeans,Fashion,218
ORD41664,78518,12/22/2018,Suits,Fashion,109
ORD41665,74854,4/12/2018,Sports Wear,Fashion,85
ORD41666,74307,12/22/2018,Casula Shoes,Fashion,122
ORD41667,96795,10/28/2018,Running Shoes,Fashion,224
ORD41668,76240,6/28/2018,Formal Shoes,Fashion,213
ORD41669,81787,7/29/2018,Sneakers,Fashion,62
ORD41670,60908,12/15/2018,Titak watch,Fashion,228
ORD41671,72500,7/3/2018,Fossil Watch,Fashion,159
ORD41672,92869,11/1/2018,T - Shirts,Fashion,248
ORD41673,70280,10/25/2018,Shirts,Fashion,196
ORD41674,81942,6/29/2018,Jeans,Fashion,218
ORD41675,90784,5/2/2018,Suits,Fashion,109
ORD41676,61416,1/12/2018,Sports Wear,Fashion,85
ORD41677,76930,8/12/2018,Casula Shoes,Fashion,122
ORD41678,73272,11/18/2018,Running Shoes,Fashion,224
ORD41679,94426,11/20/2018,Formal Shoes,Fashion,213
ORD41680,66092,12/14/2018,Sneakers,Fashion,62
ORD41681,73939,11/21/2018,Titak watch,Fashion,228
ORD41682,61728,12/10/2018,Fossil Watch,Fashion,159
ORD41683,63767,6/10/2018,T - Shirts,Fashion,248
ORD41684,63417,8/7/2018,Shirts,Fashion,196
ORD41685,64698,7/26/2018,Jeans,Fashion,218
ORD41686,93262,6/28/2018,Suits,Fashion,109
ORD41687,78261,10/3/2018,Sports Wear,Fashion,85
ORD41688,61331,1/22/2018,Casula Shoes,Fashion,122
ORD41689,69196,9/28/2018,Running Shoes,Fashion,224
ORD41690,93314,6/10/2018,Formal Shoes,Fashion,213
ORD41691,60437,10/23/2018,Sneakers,Fashion,62
ORD41692,62253,1/2/2018,Titak watch,Fashion,228
ORD41693,71934,10/29/2018,Fossil Watch,Fashion,159
ORD41694,89653,8/12/2018,T - Shirts,Fashion,248
ORD41695,71522,4/27/2018,Shirts,Fashion,196
ORD41696,88985,11/5/2018,Jeans,Fashion,218
ORD41697,83481,5/8/2018,Suits,Fashion,109
ORD41698,93263,9/29/2018,Sports Wear,Fashion,85
ORD41699,84329,7/14/2018,Casula Shoes,Fashion,122
ORD41700,66614,10/9/2018,Running Shoes,Fashion,224
ORD41701,94140,4/25/2018,Formal Shoes,Fashion,213
ORD41702,82268,5/14/2018,Sneakers,Fashion,62
ORD41703,82191,5/15/2018,Titak watch,Fashion,228
ORD41704,63472,10/19/2018,Fossil Watch,Fashion,159
ORD41705,79592,5/5/2018,T - Shirts,Fashion,248
ORD41706,67807,7/21/2018,Shirts,Fashion,196
ORD41707,96468,5/17/2018,Jeans,Fashion,218
ORD41708,93419,6/15/2018,Suits,Fashion,109
ORD41709,90591,6/30/2018,Sports Wear,Fashion,85
ORD41710,86067,12/15/2018,Casula Shoes,Fashion,122
ORD41711,60017,5/17/2018,Running Shoes,Fashion,224
ORD41712,93835,6/30/2018,Formal Shoes,Fashion,213
ORD41713,68121,12/25/2018,Sneakers,Fashion,62
ORD41714,96437,7/25/2018,Titak watch,Fashion,228
ORD41715,93918,6/7/2018,Fossil Watch,Fashion,159
ORD41716,85374,11/1/2018,T - Shirts,Fashion,248
ORD41717,84077,4/25/2018,Shirts,Fashion,196
ORD41718,94352,5/18/2018,Jeans,Fashion,218
ORD41719,84075,12/8/2018,Suits,Fashion,109
ORD41720,91442,6/22/2018,Sports Wear,Fashion,85
ORD41721,61986,11/8/2018,Casula Shoes,Fashion,122
ORD41722,66010,6/10/2018,Running Shoes,Fashion,224
ORD41723,64876,9/4/2018,Formal Shoes,Fashion,213
ORD41724,77671,9/13/2018,Sneakers,Fashion,62
ORD41725,95589,12/14/2018,Titak watch,Fashion,228
ORD41726,86935,7/29/2018,Fossil Watch,Fashion,159
ORD41727,71719,8/12/2018,T - Shirts,Fashion,248
ORD41728,95677,9/13/2018,Shirts,Fashion,196
ORD41729,67751,11/2/2018,Jeans,Fashion,218
ORD41730,69335,12/13/2018,Suits,Fashion,109
ORD41731,94961,9/23/2018,Sports Wear,Fashion,85
ORD41732,65062,3/8/2018,Casula Shoes,Fashion,122
ORD41733,98541,7/1/2018,Running Shoes,Fashion,224
ORD41734,87901,8/15/2018,Formal Shoes,Fashion,213
ORD41735,91716,5/15/2018,Sneakers,Fashion,62
ORD41736,83143,7/30/2018,Titak watch,Fashion,228
ORD41737,86981,3/28/2018,Fossil Watch,Fashion,159
ORD41738,77284,2/7/2018,T - Shirts,Fashion,248
ORD41739,80116,7/24/2018,Shirts,Fashion,196
ORD41740,82442,6/9/2018,Jeans,Fashion,218
ORD41741,86668,7/13/2018,Suits,Fashion,109
ORD41742,97705,5/10/2018,Sports Wear,Fashion,85
ORD41743,89326,7/23/2018,Casula Shoes,Fashion,122
ORD41744,81001,8/2/2018,Running Shoes,Fashion,224
ORD41745,96896,6/15/2018,Formal Shoes,Fashion,213
ORD41746,69925,11/18/2018,Sneakers,Fashion,62
ORD41747,75785,1/9/2018,Titak watch,Fashion,228
ORD41748,85347,3/5/2018,Fossil Watch,Fashion,159
ORD41749,82166,2/3/2018,T - Shirts,Fashion,248
ORD41750,97371,4/3/2018,Shirts,Fashion,196
ORD41751,89752,11/4/2018,Jeans,Fashion,218
ORD41752,98440,8/18/2018,Suits,Fashion,109
ORD41753,82676,7/28/2018,Sports Wear,Fashion,85
ORD41754,82807,1/15/2018,Casula Shoes,Fashion,122
ORD41755,74789,12/14/2018,Running Shoes,Fashion,224
ORD41756,78055,5/15/2018,Formal Shoes,Fashion,213
ORD41757,98846,6/19/2018,Sneakers,Fashion,62
ORD41758,82461,8/1/2018,Titak watch,Fashion,228
ORD41759,82867,11/9/2018,Fossil Watch,Fashion,159
ORD41760,83094,8/7/2018,T - Shirts,Fashion,248
ORD41761,75715,8/5/2018,Shirts,Fashion,196
ORD41762,80758,4/4/2018,Jeans,Fashion,218
ORD41763,71979,5/1/2018,Suits,Fashion,109
ORD41764,65741,2/24/2018,Sports Wear,Fashion,85
ORD41765,90217,4/9/2018,Casula Shoes,Fashion,122
ORD41766,74921,8/11/2018,Running Shoes,Fashion,224
ORD41767,63319,3/7/2018,Formal Shoes,Fashion,213
ORD41768,90585,9/13/2018,Sneakers,Fashion,62
ORD41769,91621,5/9/2018,Titak watch,Fashion,228
ORD41770,65645,12/25/2018,Fossil Watch,Fashion,159
ORD41771,85942,6/26/2018,T - Shirts,Fashion,248
ORD41772,82812,6/21/2018,Shirts,Fashion,196
ORD41773,71094,12/1/2018,Jeans,Fashion,218
ORD41774,67346,11/30/2018,Suits,Fashion,109
ORD41775,69949,12/8/2018,Sports Wear,Fashion,85
ORD41776,80608,6/9/2018,Casula Shoes,Fashion,122
ORD41777,60073,6/7/2018,Running Shoes,Fashion,224
ORD41778,73013,3/10/2018,Formal Shoes,Fashion,213
ORD41779,79188,6/15/2018,Sneakers,Fashion,62
ORD41780,79489,11/2/2018,Titak watch,Fashion,228
ORD41781,69017,3/23/2018,Fossil Watch,Fashion,159
ORD41782,84303,4/27/2018,T - Shirts,Fashion,248
ORD41783,75343,8/6/2018,Shirts,Fashion,196
ORD41784,77616,2/14/2018,Jeans,Fashion,218
ORD41785,73625,6/26/2018,Suits,Fashion,109
ORD41786,74413,7/4/2018,Sports Wear,Fashion,85
ORD41787,77107,11/16/2018,Casula Shoes,Fashion,122
ORD41788,66363,8/27/2018,Running Shoes,Fashion,224
ORD41789,84251,10/13/2018,Formal Shoes,Fashion,213
ORD41790,97143,9/25/2018,Sneakers,Fashion,62
ORD41791,86349,4/3/2018,Titak watch,Fashion,228
ORD41792,88149,9/2/2018,Fossil Watch,Fashion,159
ORD41793,80797,5/12/2018,T - Shirts,Fashion,248
ORD41794,98970,7/16/2018,Shirts,Fashion,196
ORD41795,77043,6/22/2018,Jeans,Fashion,218
ORD41796,93248,12/13/2018,Suits,Fashion,109
ORD41797,82230,8/18/2018,Sports Wear,Fashion,85
ORD41798,75619,4/26/2018,Casula Shoes,Fashion,122
ORD41799,68479,12/26/2018,Running Shoes,Fashion,224
ORD41800,91845,8/12/2018,Formal Shoes,Fashion,213
ORD41801,68664,10/12/2018,Sneakers,Fashion,62
ORD41802,70411,8/6/2018,Titak watch,Fashion,228
ORD41803,65516,9/15/2018,Fossil Watch,Fashion,159
ORD41804,84605,5/30/2018,T - Shirts,Fashion,248
ORD41805,64924,7/3/2018,Shirts,Fashion,196
ORD41806,85819,9/14/2018,Jeans,Fashion,218
ORD41807,91660,4/7/2018,Suits,Fashion,109
ORD41808,71803,6/30/2018,Sports Wear,Fashion,85
ORD41809,98685,9/11/2018,Casula Shoes,Fashion,122
ORD41810,96285,7/30/2018,Running Shoes,Fashion,224
ORD41811,77226,4/15/2018,Formal Shoes,Fashion,213
ORD41812,85241,11/10/2018,Sneakers,Fashion,62
ORD41813,61950,8/14/2018,Titak watch,Fashion,228
ORD41814,86500,3/5/2018,Fossil Watch,Fashion,159
ORD41815,73967,9/1/2018,T - Shirts,Fashion,248
ORD41816,66761,10/21/2018,Shirts,Fashion,196
ORD41817,77251,4/16/2018,Jeans,Fashion,218
ORD41818,73286,6/8/2018,Suits,Fashion,109
ORD41819,63747,7/22/2018,Sports Wear,Fashion,85
ORD41820,61753,5/28/2018,Casula Shoes,Fashion,122
ORD41821,70380,1/30/2018,Running Shoes,Fashion,224
ORD41822,85116,10/30/2018,Formal Shoes,Fashion,213
ORD41823,97557,1/9/2018,Sneakers,Fashion,62
ORD41824,95741,7/10/2018,Titak watch,Fashion,228
ORD41825,96179,11/2/2018,Fossil Watch,Fashion,159
ORD41826,67964,5/18/2018,T - Shirts,Fashion,248
ORD41827,89903,5/16/2018,Shirts,Fashion,196
ORD41828,81899,5/13/2018,Jeans,Fashion,218
ORD41829,88717,11/14/2018,Suits,Fashion,109
ORD41830,81893,6/3/2018,Sports Wear,Fashion,85
ORD41831,89146,9/18/2018,Casula Shoes,Fashion,122
ORD41832,88941,3/13/2018,Running Shoes,Fashion,224
ORD41833,91011,5/12/2018,Formal Shoes,Fashion,213
ORD41834,77206,5/16/2018,Sneakers,Fashion,62
ORD41835,69512,7/20/2018,Titak watch,Fashion,228
ORD41836,75246,11/5/2018,Fossil Watch,Fashion,159
ORD41837,80250,1/30/2018,T - Shirts,Fashion,248
ORD41838,99830,5/10/2018,Shirts,Fashion,196
ORD41839,85972,10/12/2018,Jeans,Fashion,218
ORD41840,72864,3/21/2018,Suits,Fashion,109
ORD41841,85934,12/28/2018,Sports Wear,Fashion,85
ORD41842,86407,6/3/2018,Casula Shoes,Fashion,122
ORD41843,79430,12/18/2018,Running Shoes,Fashion,224
ORD41844,66969,5/14/2018,Formal Shoes,Fashion,213
ORD41845,69045,9/28/2018,Sneakers,Fashion,62
ORD41846,82434,11/21/2018,Titak watch,Fashion,228
ORD41847,95115,12/7/2018,Fossil Watch,Fashion,159
ORD41848,74337,9/5/2018,T - Shirts,Fashion,248
ORD41849,76639,11/20/2018,Shirts,Fashion,196
ORD41850,77124,12/21/2018,Jeans,Fashion,218
ORD41851,76172,9/8/2018,Suits,Fashion,109
ORD41852,86814,4/8/2018,Sports Wear,Fashion,85
ORD41853,84813,7/26/2018,Casula Shoes,Fashion,122
ORD41854,75411,11/10/2018,Running Shoes,Fashion,224
ORD41855,90405,8/20/2018,Formal Shoes,Fashion,213
ORD41856,75108,10/13/2018,Sneakers,Fashion,62
ORD41857,90816,4/30/2018,Titak watch,Fashion,228
ORD41858,90856,6/30/2018,Fossil Watch,Fashion,159
ORD41859,74469,6/21/2018,T - Shirts,Fashion,248
ORD41860,72577,6/9/2018,Shirts,Fashion,196
ORD41861,86591,3/19/2018,Jeans,Fashion,218
ORD41862,84385,12/4/2018,Suits,Fashion,109
ORD41863,68890,5/3/2018,Sports Wear,Fashion,85
ORD41864,67186,9/8/2018,Casula Shoes,Fashion,122
ORD41865,92954,2/16/2018,Running Shoes,Fashion,224
ORD41866,99516,5/10/2018,Formal Shoes,Fashion,213
ORD41867,68602,12/1/2018,Sneakers,Fashion,62
ORD41868,64161,7/6/2018,Titak watch,Fashion,228
ORD41869,60915,11/21/2018,Fossil Watch,Fashion,159
ORD41870,85159,7/25/2018,T - Shirts,Fashion,248
ORD41871,81043,7/11/2018,Shirts,Fashion,196
ORD41872,67573,4/25/2018,Jeans,Fashion,218
ORD41873,91480,10/11/2018,Suits,Fashion,109
ORD41874,89528,12/22/2018,Sports Wear,Fashion,85
ORD41875,74002,8/4/2018,Casula Shoes,Fashion,122
ORD41876,80204,3/15/2018,Running Shoes,Fashion,224
ORD41877,76601,12/6/2018,Formal Shoes,Fashion,213
ORD41878,75961,11/29/2018,Sneakers,Fashion,62
ORD41879,82094,9/13/2018,Titak watch,Fashion,228
ORD41880,85067,6/18/2018,Fossil Watch,Fashion,159
ORD41881,92674,10/8/2018,T - Shirts,Fashion,248
ORD41882,87124,7/30/2018,Shirts,Fashion,196
ORD41883,73766,11/14/2018,Jeans,Fashion,218
ORD41884,83323,11/20/2018,Suits,Fashion,109
ORD41885,77613,12/5/2018,Sports Wear,Fashion,85
ORD41886,62936,3/12/2018,Casula Shoes,Fashion,122
ORD41887,64028,9/14/2018,Running Shoes,Fashion,224
ORD41888,80574,6/26/2018,Formal Shoes,Fashion,213
ORD41889,83017,7/22/2018,Sneakers,Fashion,62
ORD41890,84350,11/7/2018,Titak watch,Fashion,228
ORD41891,69758,12/11/2018,Fossil Watch,Fashion,159
ORD41892,83716,2/18/2018,T - Shirts,Fashion,248
ORD41893,64823,9/22/2018,Shirts,Fashion,196
ORD41894,71769,8/26/2018,Jeans,Fashion,218
ORD41895,62912,8/15/2018,Suits,Fashion,109
ORD41896,64648,5/30/2018,Sports Wear,Fashion,85
ORD41897,80291,8/8/2018,Casula Shoes,Fashion,122
ORD41898,75967,10/29/2018,Running Shoes,Fashion,224
ORD41899,86319,6/15/2018,Formal Shoes,Fashion,213
ORD41900,96221,11/5/2018,Sneakers,Fashion,62
ORD41901,68884,8/15/2018,Titak watch,Fashion,228
ORD41902,71238,11/2/2018,Fossil Watch,Fashion,159
ORD41903,67145,7/5/2018,T - Shirts,Fashion,248
ORD41904,82752,12/9/2018,Shirts,Fashion,196
ORD41905,98715,8/7/2018,Jeans,Fashion,218
ORD41906,99408,11/12/2018,Suits,Fashion,109
ORD41907,90168,11/14/2018,Sports Wear,Fashion,85
ORD41908,75787,9/18/2018,Casula Shoes,Fashion,122
ORD41909,70458,9/17/2018,Running Shoes,Fashion,224
ORD41910,85650,6/7/2018,Formal Shoes,Fashion,213
ORD41911,97311,9/17/2018,Sneakers,Fashion,62
ORD41912,76115,7/24/2018,Titak watch,Fashion,228
ORD41913,82893,1/26/2018,Fossil Watch,Fashion,159
ORD41914,85305,4/28/2018,T - Shirts,Fashion,248
ORD41915,74262,7/30/2018,Shirts,Fashion,196
ORD41916,78634,12/13/2018,Jeans,Fashion,218
ORD41917,91814,8/23/2018,Suits,Fashion,109
ORD41918,72057,4/26/2018,Sports Wear,Fashion,85
ORD41919,74744,9/2/2018,Casula Shoes,Fashion,122
ORD41920,92752,12/1/2018,Running Shoes,Fashion,224
ORD41921,65572,10/10/2018,Formal Shoes,Fashion,213
ORD41922,76191,9/21/2018,Sneakers,Fashion,62
ORD41923,66225,8/8/2018,Titak watch,Fashion,228
ORD41924,61936,6/27/2018,Fossil Watch,Fashion,159
ORD41925,61168,6/26/2018,T - Shirts,Fashion,248
ORD41926,75196,5/22/2018,Shirts,Fashion,196
ORD41927,87873,11/7/2018,Jeans,Fashion,218
ORD41928,71557,12/18/2018,Suits,Fashion,109
ORD41929,68511,10/26/2018,Sports Wear,Fashion,85
ORD41930,78062,11/8/2018,Casula Shoes,Fashion,122
ORD41931,80801,6/3/2018,Running Shoes,Fashion,224
ORD41932,78093,9/23/2018,Formal Shoes,Fashion,213
ORD41933,77180,7/8/2018,Sneakers,Fashion,62
ORD41934,68522,11/9/2018,Titak watch,Fashion,228
ORD41935,67472,12/25/2018,Fossil Watch,Fashion,159
ORD41936,62712,10/8/2018,T - Shirts,Fashion,248
ORD41937,77323,6/30/2018,Shirts,Fashion,196
ORD41938,96713,11/23/2018,Jeans,Fashion,218
ORD41939,77628,4/11/2018,Suits,Fashion,109
ORD41940,84255,6/10/2018,Sports Wear,Fashion,85
ORD41941,60006,11/1/2018,Casula Shoes,Fashion,122
ORD41942,79517,5/26/2018,Running Shoes,Fashion,224
ORD41943,98088,10/29/2018,Formal Shoes,Fashion,213
ORD41944,77094,7/11/2018,Sneakers,Fashion,62
ORD41945,80792,10/19/2018,Titak watch,Fashion,228
ORD41946,73116,5/9/2018,Fossil Watch,Fashion,159
ORD41947,63969,10/19/2018,T - Shirts,Fashion,248
ORD41948,75236,7/21/2018,Shirts,Fashion,196
ORD41949,80456,12/28/2018,Jeans,Fashion,218
ORD41950,96892,7/22/2018,Suits,Fashion,109
ORD41951,76739,9/24/2018,Sports Wear,Fashion,85
ORD41952,65268,6/17/2018,Casula Shoes,Fashion,122
ORD41953,91979,2/5/2018,Running Shoes,Fashion,224
ORD41954,78283,11/24/2018,Formal Shoes,Fashion,213
ORD41955,87757,12/15/2018,Sneakers,Fashion,62
ORD41956,89731,11/25/2018,Titak watch,Fashion,228
ORD41957,78056,11/24/2018,Fossil Watch,Fashion,159
ORD41958,70602,11/6/2018,T - Shirts,Fashion,248
ORD41959,65117,10/18/2018,Shirts,Fashion,196
ORD41960,98115,11/17/2018,Jeans,Fashion,218
ORD41961,78094,5/10/2018,Suits,Fashion,109
ORD41962,66527,5/7/2018,Sports Wear,Fashion,85
ORD41963,92283,9/16/2018,Casula Shoes,Fashion,122
ORD41964,73343,5/5/2018,Running Shoes,Fashion,224
ORD41965,82498,7/4/2018,Formal Shoes,Fashion,213
ORD41966,65970,3/7/2018,Sneakers,Fashion,62
ORD41967,63821,12/12/2018,Titak watch,Fashion,228
ORD41968,83670,7/16/2018,Fossil Watch,Fashion,159
ORD41969,82044,6/20/2018,T - Shirts,Fashion,248
ORD41970,80011,12/15/2018,Shirts,Fashion,196
ORD41971,98361,12/19/2018,Jeans,Fashion,218
ORD41972,76539,5/10/2018,Suits,Fashion,109
ORD41973,84667,12/18/2018,Sports Wear,Fashion,85
ORD41974,90407,3/16/2018,Casula Shoes,Fashion,122
ORD41975,71064,10/18/2018,Running Shoes,Fashion,224
ORD41976,79635,10/15/2018,Formal Shoes,Fashion,213
ORD41977,61964,10/10/2018,Sneakers,Fashion,62
ORD41978,96812,5/13/2018,Titak watch,Fashion,228
ORD41979,88433,6/18/2018,Fossil Watch,Fashion,159
ORD41980,67879,3/10/2018,T - Shirts,Fashion,248
ORD41981,63074,12/16/2018,Shirts,Fashion,196
ORD41982,62100,11/6/2018,Jeans,Fashion,218
ORD41983,82418,6/15/2018,Suits,Fashion,109
ORD41984,62140,9/19/2018,Sports Wear,Fashion,85
ORD41985,67076,4/30/2018,Casula Shoes,Fashion,122
ORD41986,93236,7/18/2018,Running Shoes,Fashion,224
ORD41987,81387,11/24/2018,Formal Shoes,Fashion,213
ORD41988,91724,1/30/2018,Sneakers,Fashion,62
ORD41989,94157,8/12/2018,Titak watch,Fashion,228
ORD41990,95739,7/15/2018,Fossil Watch,Fashion,159
ORD41991,61314,9/19/2018,T - Shirts,Fashion,248
ORD41992,96571,9/5/2018,Shirts,Fashion,196
ORD41993,98883,11/28/2018,Jeans,Fashion,218
ORD41994,87643,9/5/2018,Suits,Fashion,109
ORD41995,62341,11/7/2018,Sports Wear,Fashion,85
ORD41996,72994,8/14/2018,Casula Shoes,Fashion,122
ORD41997,86476,11/21/2018,Running Shoes,Fashion,224
ORD41998,99449,5/1/2018,Formal Shoes,Fashion,213
ORD41999,67660,4/13/2018,Sneakers,Fashion,62
ORD42000,78653,7/30/2018,Titak watch,Fashion,228
ORD42001,79206,7/18/2018,Fossil Watch,Fashion,159
ORD42002,92390,1/26/2018,T - Shirts,Fashion,248
ORD42003,79801,6/30/2018,Shirts,Fashion,196
ORD42004,90827,3/10/2018,Jeans,Fashion,218
ORD42005,76489,5/16/2018,Suits,Fashion,109
ORD42006,75754,5/23/2018,Sports Wear,Fashion,85
ORD42007,92390,5/22/2018,Casula Shoes,Fashion,122
ORD42008,68425,2/20/2018,Running Shoes,Fashion,224
ORD42009,98997,2/22/2018,Formal Shoes,Fashion,213
ORD42010,81170,1/14/2018,Sneakers,Fashion,62
ORD42011,86289,5/16/2018,Titak watch,Fashion,228
ORD42012,66428,4/24/2018,Fossil Watch,Fashion,159
ORD42013,68650,12/28/2018,T - Shirts,Fashion,248
ORD42014,64706,2/17/2018,Shirts,Fashion,196
ORD42015,92082,1/19/2018,Jeans,Fashion,218
ORD42016,71207,9/26/2018,Suits,Fashion,109
ORD42017,73359,7/15/2018,Sports Wear,Fashion,85
ORD42018,95981,9/3/2018,Casula Shoes,Fashion,122
ORD42019,67086,9/2/2018,Running Shoes,Fashion,224
ORD42020,61322,4/20/2018,Formal Shoes,Fashion,213
ORD42021,68483,6/19/2018,Sneakers,Fashion,62
ORD42022,80884,9/23/2018,Titak watch,Fashion,228
ORD42023,72298,7/30/2018,Fossil Watch,Fashion,159
ORD42024,88385,11/16/2018,T - Shirts,Fashion,248
ORD42025,99031,10/24/2018,Shirts,Fashion,196
ORD42026,66431,10/4/2018,Jeans,Fashion,218
ORD42027,87642,1/13/2018,Suits,Fashion,109
ORD42028,97646,4/5/2018,Sports Wear,Fashion,85
ORD42029,87852,10/16/2018,Casula Shoes,Fashion,122
ORD42030,98333,8/9/2018,Running Shoes,Fashion,224
ORD42031,99779,12/5/2018,Formal Shoes,Fashion,213
ORD42032,81926,9/1/2018,Sneakers,Fashion,62
ORD42033,66361,2/14/2018,Titak watch,Fashion,228
ORD42034,94788,10/12/2018,Fossil Watch,Fashion,159
ORD42035,91638,12/22/2018,T - Shirts,Fashion,248
ORD42036,95352,5/8/2018,Shirts,Fashion,196
ORD42037,70656,11/4/2018,Jeans,Fashion,218
ORD42038,98544,7/27/2018,Suits,Fashion,109
ORD42039,87906,8/18/2018,Sports Wear,Fashion,85
ORD42040,62665,5/11/2018,Casula Shoes,Fashion,122
ORD42041,67188,10/12/2018,Running Shoes,Fashion,224
ORD42042,87251,11/19/2018,Formal Shoes,Fashion,213
ORD42043,92477,4/24/2018,Sneakers,Fashion,62
ORD42044,82517,12/19/2018,Titak watch,Fashion,228
ORD42045,94128,4/26/2018,Fossil Watch,Fashion,159
ORD42046,95119,12/14/2018,T - Shirts,Fashion,248
ORD42047,71435,4/26/2018,Shirts,Fashion,196
ORD42048,67655,5/8/2018,Jeans,Fashion,218
ORD42049,73750,6/3/2018,Suits,Fashion,109
ORD42050,85794,10/18/2018,Sports Wear,Fashion,85
ORD42051,74864,11/9/2018,Casula Shoes,Fashion,122
ORD42052,62298,10/3/2018,Running Shoes,Fashion,224
ORD42053,65424,6/9/2018,Formal Shoes,Fashion,213
ORD42054,81117,7/18/2018,Sneakers,Fashion,62
ORD42055,74139,11/15/2018,Titak watch,Fashion,228
ORD42056,83474,12/22/2018,Fossil Watch,Fashion,159
ORD42057,77749,10/28/2018,T - Shirts,Fashion,248
ORD42058,80366,10/2/2018,Shirts,Fashion,196
ORD42059,85723,1/10/2018,Jeans,Fashion,218
ORD42060,61317,8/15/2018,Suits,Fashion,109
ORD42061,65157,2/28/2018,Sports Wear,Fashion,85
ORD42062,87244,7/5/2018,Casula Shoes,Fashion,122
ORD42063,89165,11/20/2018,Running Shoes,Fashion,224
ORD42064,79557,12/25/2018,Formal Shoes,Fashion,213
ORD42065,92447,8/8/2018,Sneakers,Fashion,62
ORD42066,62084,12/20/2018,Titak watch,Fashion,228
ORD42067,72361,5/12/2018,Fossil Watch,Fashion,159
ORD42068,87754,4/6/2018,T - Shirts,Fashion,248
ORD42069,99848,8/8/2018,Shirts,Fashion,196
ORD42070,79091,12/4/2018,Jeans,Fashion,218
ORD42071,99752,5/8/2018,Suits,Fashion,109
ORD42072,88187,2/10/2018,Sports Wear,Fashion,85
ORD42073,88717,7/4/2018,Casula Shoes,Fashion,122
ORD42074,61046,5/29/2018,Running Shoes,Fashion,224
ORD42075,89438,9/29/2018,Formal Shoes,Fashion,213
ORD42076,77797,10/20/2018,Sneakers,Fashion,62
ORD42077,78833,11/13/2018,Titak watch,Fashion,228
ORD42078,96485,4/24/2018,Fossil Watch,Fashion,159
ORD42079,72278,6/26/2018,T - Shirts,Fashion,248
ORD42080,75612,2/6/2018,Shirts,Fashion,196
ORD42081,71577,8/18/2018,Jeans,Fashion,218
ORD42082,90734,5/27/2018,Suits,Fashion,109
ORD42083,80214,8/16/2018,Sports Wear,Fashion,85
ORD42084,84935,12/13/2018,Casula Shoes,Fashion,122
ORD42085,65961,8/13/2018,Running Shoes,Fashion,224
ORD42086,65215,10/20/2018,Formal Shoes,Fashion,213
ORD42087,62585,3/16/2018,Sneakers,Fashion,62
ORD42088,82575,11/3/2018,Titak watch,Fashion,228
ORD42089,73865,10/10/2018,Fossil Watch,Fashion,159
ORD42090,89145,11/20/2018,T - Shirts,Fashion,248
ORD42091,71956,10/13/2018,Shirts,Fashion,196
ORD42092,82371,4/6/2018,Jeans,Fashion,218
ORD42093,64222,8/9/2018,Suits,Fashion,109
ORD42094,85863,7/4/2018,Sports Wear,Fashion,85
ORD42095,95430,1/11/2018,Casula Shoes,Fashion,122
ORD42096,70656,6/16/2018,Running Shoes,Fashion,224
ORD42097,95961,5/1/2018,Formal Shoes,Fashion,213
ORD42098,80955,4/14/2018,Sneakers,Fashion,62
ORD42099,84685,9/22/2018,Titak watch,Fashion,228
ORD42100,95916,9/10/2018,Fossil Watch,Fashion,159
ORD42101,96617,11/2/2018,T - Shirts,Fashion,248
ORD42102,76047,6/6/2018,Shirts,Fashion,196
ORD42103,65003,7/25/2018,Jeans,Fashion,218
ORD42104,82644,12/10/2018,Suits,Fashion,109
ORD42105,86824,12/26/2018,Sports Wear,Fashion,85
ORD42106,77658,12/3/2018,Casula Shoes,Fashion,122
ORD42107,63199,12/1/2018,Running Shoes,Fashion,224
ORD42108,94662,7/27/2018,Formal Shoes,Fashion,213
ORD42109,91965,3/20/2018,Sneakers,Fashion,62
ORD42110,63874,5/2/2018,Titak watch,Fashion,228
ORD42111,87082,5/16/2018,Fossil Watch,Fashion,159
ORD42112,93338,11/13/2018,T - Shirts,Fashion,248
ORD42113,90211,5/12/2018,Shirts,Fashion,196
ORD42114,91097,9/1/2018,Jeans,Fashion,218
ORD42115,93800,5/4/2018,Suits,Fashion,109
ORD42116,78313,4/27/2018,Sports Wear,Fashion,85
ORD42117,78599,10/2/2018,Casula Shoes,Fashion,122
ORD42118,96458,12/19/2018,Running Shoes,Fashion,224
ORD42119,72638,8/20/2018,Formal Shoes,Fashion,213
ORD42120,76521,5/8/2018,Sneakers,Fashion,62
ORD42121,70543,7/28/2018,Titak watch,Fashion,228
ORD42122,89383,1/3/2018,Fossil Watch,Fashion,159
ORD42123,95278,1/18/2018,T - Shirts,Fashion,248
ORD42124,77384,6/18/2018,Shirts,Fashion,196
ORD42125,74391,6/27/2018,Jeans,Fashion,218
ORD42126,95761,6/22/2018,Suits,Fashion,109
ORD42127,76849,10/29/2018,Sports Wear,Fashion,85
ORD42128,91812,3/28/2018,Casula Shoes,Fashion,122
ORD42129,87727,9/24/2018,Running Shoes,Fashion,224
